FocusSector,Industry Group,Country,Exchange,Ticker,Company Name,Market,Turnover_USD,Above200DMA,Ret252,profit_margin,roe,revenue_growth,verified,yf,unverified_reason,expansion_signal
Electronics & Semiconductors,Electronics (Consumer & Office),United States,NasdaqCM,KOSS,Koss Corporation (NasdaqCM:KOSS),US,88228.0,False,,-0.08574,-0.03645,0.016,NOT-PROFITABLE,KOSS,,False
Electronics & Semiconductors,Semiconductor Equip,United States,NasdaqGS,LRCX,Lam Research Corporation (NasdaqGS:LRCX),US,4476540856.0,True,,0.31272,0.65066004,0.3,PROFITABLE,LRCX,,True
Electronics & Semiconductors,Telecom. Equipment,United States,NasdaqCM,LTRX,"Lantronix, Inc. (NasdaqCM:LTRX)",US,7614586.0,False,,-0.055180002,-0.08727,0.059,NOT-PROFITABLE,LTRX,,False
Electronics & Semiconductors,Semiconductor,United States,NasdaqGS,LSCC,Lattice Semiconductor Corporation (NasdaqGS:LSCC),US,259309905.0,True,,0.05579,0.04927,0.622,PROFITABLE,LSCC,,True
Electronics & Semiconductors,Electronics (General),United States,OTCPK,LCTC,"Lifeloc Technologies, Inc. (OTCPK:LCTC)",US,359.0,True,,-0.25768,-0.45549,0.007,NOT-PROFITABLE,LCTC,,False
Electronics & Semiconductors,Electronics (General),United States,NasdaqCM,LPTH,"LightPath Technologies, Inc. (NasdaqCM:LPTH)",US,54452805.0,True,,-0.37375998,-0.28785,1.089,NOT-PROFITABLE,LPTH,,True
Electronics & Semiconductors,Electronics (General),United States,NasdaqCM,LWLG,"Lightwave Logic, Inc. (NasdaqCM:LWLG)",US,47339594.0,True,,0.0,-0.38839,0.273,NOT-PROFITABLE,LWLG,,True
Electronics & Semiconductors,Electronics (General),United States,NasdaqGS,LFUS,"Littelfuse, Inc. (NasdaqGS:LFUS)",US,136405903.0,True,,-0.00308,-0.0030899998,0.204,NOT-PROFITABLE,LFUS,,True
Electronics & Semiconductors,Electronics (Consumer & Office),United States,OTCPK,LBAS,"Location Based Technologies, Inc. (OTCPK:LBAS)",US,,,,-2.01577,,0.213,UNVERIFIED,LBAS,yfinance_data_gap,True
Electronics & Semiconductors,Telecom. Equipment,United States,NasdaqGS,LITE,Lumentum Holdings Inc. (NasdaqGS:LITE),US,5377550489.0,True,,0.17678,0.22834998,0.901,PROFITABLE,LITE,,True
Electronics & Semiconductors,Electronics (General),United States,OTCPK,LUNA,Luna Innovations Incorporated (OTCPK:LUNA),US,,,,-0.01821,-0.0123000005,0.053,NOT-PROFITABLE,LUNA,,False
Electronics & Semiconductors,Electronics (General),United States,NYSEAM,MPTI,"M-tron Industries, Inc. (NYSEAM:MPTI)",US,11646653.0,True,,0.16329001,0.17334999,0.153,PROFITABLE,MPTI,,True
Electronics & Semiconductors,Semiconductor,United States,NasdaqGS,MTSI,"MACOM Technology Solutions Holdings, Inc. (NasdaqGS:MTSI)",US,635710240.0,True,,0.20698999,0.17184,0.358,PROFITABLE,MTSI,,True
Electronics & Semiconductors,Semiconductor Equip,United States,NasdaqGS,MKSI,MKS Inc. (NasdaqGS:MKSI),US,388580832.0,True,,0.10099,0.15845999,0.283,PROFITABLE,MKSI,,True
Electronics & Semiconductors,Electronics (General),United States,OTCPK,MMMW,"Mass Megawatts Wind Power, Inc. (OTCPK:MMMW)",US,,False,,0.0,,,UNVERIFIED,MMMW,yfinance_data_gap,False
Electronics & Semiconductors,Semiconductor,United States,NasdaqGS,MXL,"MaxLinear, Inc. (NasdaqGS:MXL)",US,337859534.0,True,,-0.18238,-0.21324,0.552,NOT-PROFITABLE,MXL,,True
Electronics & Semiconductors,Electronics (General),United States,NYSE,MEI,"Methode Electronics, Inc. (NYSE:MEI)",US,6690331.0,True,,-0.03503,-0.05209,0.159,NOT-PROFITABLE,MEI,,True
Electronics & Semiconductors,Electronics (General),United States,NasdaqGM,MVIS,"MicroVision, Inc. (NasdaqGM:MVIS)",US,3202914.0,False,,0.0,-2.33742,8.503,NOT-PROFITABLE,MVIS,,True
Electronics & Semiconductors,Semiconductor,United States,NasdaqGS,MCHP,Microchip Technology Incorporated (NasdaqGS:MCHP),US,1125103659.0,True,,0.0934,0.0719,0.38,PROFITABLE,MCHP,,True
Electronics & Semiconductors,Telecom. Equipment,United States,OTCPK,MFCO,"Microwave Filter Company, Inc. (OTCPK:MFCO)",US,,,,-0.12045,-0.17627001,0.444,NOT-PROFITABLE,MFCO,,True
Electronics & Semiconductors,Electronics (General),United States,NYSE,MIR,"Mirion Technologies, Inc. (NYSE:MIR)",US,71917298.0,False,,0.0239,0.01511,0.197,PROFITABLE,MIR,,True
Electronics & Semiconductors,Semiconductor,United States,NasdaqCM,MOBX,"Mobix Labs, Inc. (NasdaqCM:MOBX)",US,1685932.0,False,,0.0,-8.70339,-0.614,NOT-PROFITABLE,MOBX,,False
Electronics & Semiconductors,Semiconductor,United States,NasdaqGS,MPWR,"Monolithic Power Systems, Inc. (NasdaqGS:MPWR)",US,1433335004.0,True,,0.24500999,0.21979,0.476,PROFITABLE,MPWR,,True
Electronics & Semiconductors,Telecom. Equipment,United States,NYSE,MSI,"Motorola Solutions, Inc. (NYSE:MSI)",US,442451582.0,False,,0.17438999,0.91567004,0.133,PROFITABLE,MSI,,True
Electronics & Semiconductors,Computers/Peripherals,United States,NasdaqCM,MOVE,Movano Inc. (NasdaqCM:MOVE),US,759476.0,True,,-1.26168,,1.476,UNVERIFIED,MOVE,yfinance_data_gap,True
Electronics & Semiconductors,Electronics (General),United States,OTCPK,MVLA,Movella Holdings Inc. (OTCPK:MVLA),US,,,,-0.45,-0.26064,-0.025,NOT-PROFITABLE,MVLA,,False
Electronics & Semiconductors,Electronics (General),United States,NasdaqCM,MSAI,"MultiSensor AI Holdings, Inc. (NasdaqCM:MSAI)",US,478099.0,False,,-1.6260201,-0.45728,0.379,NOT-PROFITABLE,MSAI,,True
Electronics & Semiconductors,Telecom. Equipment,United States,NasdaqGS,NTGR,"NETGEAR, Inc. (NasdaqGS:NTGR)",US,9621644.0,False,,-0.03709,-0.05258,-0.012,NOT-PROFITABLE,NTGR,,False
Electronics & Semiconductors,Semiconductor,United States,NasdaqCM,NVEC,NVE Corporation (NasdaqCM:NVEC),US,21174848.0,True,,0.57637,0.29813,0.807,PROFITABLE,NVEC,,True
Electronics & Semiconductors,Semiconductor,United States,OTCPK,OPVS,NanoFlex Power Corporation (OTCPK:OPVS),US,,,,0.0,,-0.314,UNVERIFIED,OPVS,yfinance_data_gap,False
Electronics & Semiconductors,Electronics (General),United States,NasdaqGS,NSSC,"Napco Security Technologies, Inc. (NasdaqGS:NSSC)",US,17532937.0,False,,0.18705,0.21744,0.076,PROFITABLE,NSSC,,False
Electronics & Semiconductors,Semiconductor,United States,NasdaqGM,NVTS,Navitas Semiconductor Corporation (NasdaqGM:NVTS),US,625464416.0,True,,0.0,-0.52601004,-0.273,NOT-PROFITABLE,NVTS,,False
Electronics & Semiconductors,Semiconductor,United States,OTCPK,NMGC,NeoMagic Corporation (OTCPK:NMGC),US,,,,-1.6,,-0.21,UNVERIFIED,NMGC,yfinance_data_gap,False
Electronics & Semiconductors,Computers/Peripherals,United States,NasdaqGS,NTAP,"NetApp, Inc. (NasdaqGS:NTAP)",US,508168696.0,True,,0.18426001,1.06734,0.125,PROFITABLE,NTAP,,True
Electronics & Semiconductors,Telecom. Equipment,United States,NasdaqGS,NTCT,"NetScout Systems, Inc. (NasdaqGS:NTCT)",US,25504447.0,True,,0.13706,0.0754,0.127,PROFITABLE,NTCT,,True
Electronics & Semiconductors,Electronics (General),United States,OTCPK,NLST,"Netlist, Inc. (OTCPK:NLST)",US,3943903.0,True,,0.0023700001,0.09726,1.634,PROFITABLE,NLST,,True
Electronics & Semiconductors,Telecom. Equipment,United States,NYSEAM,NTIP,"Network-1 Technologies, Inc. (NYSEAM:NTIP)",US,35963.0,True,,0.0,-0.06921,,NOT-PROFITABLE,NTIP,,False
Electronics & Semiconductors,Electronics (General),United States,OTCPK,NXTN,"Next10, Inc. (OTCPK:NXTN)",US,,,,0.0,-5.44837,-0.754,NOT-PROFITABLE,NXTN,,False
Electronics & Semiconductors,Electronics (General),United States,NasdaqCM,NSYS,Nortech Systems Incorporated (NasdaqCM:NSYS),US,397909.0,True,,0.00846,0.0305,0.127,PROFITABLE,NSYS,,True
Electronics & Semiconductors,Electronics (General),United States,NasdaqGS,NOVT,Novanta Inc. (NasdaqGS:NOVT),US,86936473.0,True,,0.05998,0.051090002,0.103,PROFITABLE,NOVT,,True
Electronics & Semiconductors,Semiconductor,United States,NasdaqGS,ON,ON Semiconductor Corporation (NasdaqGS:ON),US,1387849767.0,True,,0.10168,0.08312,0.092,PROFITABLE,ON,,False
Electronics & Semiconductors,Electronics (General),United States,NasdaqGS,OSIS,"OSI Systems, Inc. (NasdaqGS:OSIS)",US,55561304.0,False,,0.08424,0.17165,0.02,PROFITABLE,OSIS,,False
Electronics & Semiconductors,Telecom. Equipment,United States,OTCPK,ONCI,"On4 Communications, Inc. (OTCPK:ONCI)",US,,,,0.0,,-0.938,UNVERIFIED,ONCI,yfinance_data_gap,False
Electronics & Semiconductors,Telecom. Equipment,United States,NasdaqCM,ONDS,Ondas Holdings Inc. (NasdaqCM:ONDS),US,562259735.0,False,,2.5192,0.42948002,10.799,PROFITABLE,ONDS,,True
Electronics & Semiconductors,Computers/Peripherals,United States,NasdaqCM,OSS,"One Stop Systems, Inc. (NasdaqCM:OSS)",US,21919512.0,True,,0.033269998,-0.18591,0.623,NOT-PROFITABLE,OSS,,True
Electronics & Semiconductors,Semiconductor Equip,United States,NYSE,ONTO,Onto Innovation Inc. (NYSE:ONTO),US,372736938.0,True,,0.11838,0.06825,0.353,PROFITABLE,ONTO,,True
Electronics & Semiconductors,Telecom. Equipment,United States,NasdaqGM,OCC,Optical Cable Corporation (NasdaqGM:OCC),US,10231150.0,True,,0.01286,0.05869,0.266,PROFITABLE,OCC,,True
Electronics & Semiconductors,Electronics (General),United States,NasdaqGS,OUST,"Ouster, Inc. (NasdaqGS:OUST)",US,187862518.0,True,,-0.26025,-0.18006,0.559,NOT-PROFITABLE,OUST,,True
Electronics & Semiconductors,Semiconductor Equip,United States,NasdaqGS,PDFS,"PDF Solutions, Inc. (NasdaqGS:PDFS)",US,44598711.0,True,,0.042740002,0.03272,0.189,PROFITABLE,PDFS,,True
Electronics & Semiconductors,Telecom. Equipment,United States,OTCPK,PRKR,"ParkerVision, Inc. (OTCPK:PRKR)",US,12390.0,False,,0.0,,,UNVERIFIED,PRKR,yfinance_data_gap,False
Electronics & Semiconductors,Semiconductor,United States,NasdaqGS,PENG,"Penguin Solutions, Inc. (NasdaqGS:PENG)",US,201327378.0,True,,0.06445,0.16194999,0.476,PROFITABLE,PENG,,True
Electronics & Semiconductors,Semiconductor,United States,NasdaqCM,PRSO,Peraso Inc. (NasdaqCM:PRSO),US,540512.0,False,,-0.72995,-1.65402,-0.751,NOT-PROFITABLE,PRSO,,False
Electronics & Semiconductors,Electronics (General),United States,OTCPK,PRPI,Perpetual Industries Inc. (OTCPK:PRPI),US,,,,-0.73771006,-0.31796,-0.167,NOT-PROFITABLE,PRPI,,False
Electronics & Semiconductors,Semiconductor Equip,United States,NasdaqGS,PLAB,"Photronics, Inc. (NasdaqGS:PLAB)",US,53595922.0,False,,0.1847,0.13239999,-0.005,PROFITABLE,PLAB,,False
Electronics & Semiconductors,Semiconductor,United States,NasdaqCM,PXLW,"Pixelworks, Inc. (NasdaqCM:PXLW)",US,459030.0,False,,57.81036,-0.21819,-0.937,NOT-PROFITABLE,PXLW,,False
Electronics & Semiconductors,Electronics (General),United States,NasdaqGS,PLXS,Plexus Corp. (NasdaqGS:PLXS),US,91323937.0,True,,0.04034,0.1258,0.281,PROFITABLE,PLXS,,True
Electronics & Semiconductors,Semiconductor,United States,NasdaqGS,POWI,"Power Integrations, Inc. (NasdaqGS:POWI)",US,87182800.0,True,,0.05578,0.03622,0.027,PROFITABLE,POWI,,False
Electronics & Semiconductors,Electronics (General),United States,NasdaqGM,AIOT,"PowerFleet, Inc. (NasdaqGM:AIOT)",US,7952673.0,False,,-0.04164,-0.03783,0.064,NOT-PROFITABLE,AIOT,,False
Electronics & Semiconductors,Semiconductor,United States,OTCPK,PRPS,Propellus Inc. (OTCPK:PRPS),US,,,,-0.57445997,-10.538549,-0.785,NOT-PROFITABLE,PRPS,,False
Electronics & Semiconductors,Computers/Peripherals,United States,NYSE,PSTG,"Pure Storage, Inc. (NYSE:PSTG)",US,,,,,,,UNVERIFIED,PSTG,yfinance_data_gap,False
Electronics & Semiconductors,Semiconductor,United States,NasdaqGS,QCOM,QUALCOMM Incorporated (NasdaqGS:QCOM),US,4637265519.0,True,,0.21013,0.33754003,-0.04,PROFITABLE,QCOM,,False
Electronics & Semiconductors,Semiconductor Equip,United States,NYSE,Q,"Qnity Electronics, Inc. (NYSE:Q)",US,268219061.0,False,,0.11248,0.06722,0.221,PROFITABLE,Q,,True
Electronics & Semiconductors,Semiconductor,United States,NasdaqGS,QRVO,"Qorvo, Inc. (NasdaqGS:QRVO)",US,132166308.0,True,,0.10953,0.115559995,-0.042,PROFITABLE,QRVO,,False
Electronics & Semiconductors,Computers/Peripherals,United States,OTCPK,QBAK,Qualstar Corporation (OTCPK:QBAK),US,,,,-0.027509999,-0.03737,-0.141,NOT-PROFITABLE,QBAK,,False
Electronics & Semiconductors,Computers/Peripherals,United States,NasdaqCM,QUBT,Quantum Computing Inc. (NasdaqCM:QUBT),US,183246324.0,False,,-1.52453,-0.01507,90.0,NOT-PROFITABLE,QUBT,,True
Electronics & Semiconductors,Computers/Peripherals,United States,NasdaqGM,QMCO,Quantum Corporation (NasdaqGM:QMCO),US,17980698.0,True,,-0.80761003,,0.257,UNVERIFIED,QMCO,yfinance_data_gap,True
Electronics & Semiconductors,Electronics (General),United States,OTCPK,QUAN,Quantum International Corp (OTCPK:QUAN),US,,,,0.0,,,UNVERIFIED,QUAN,yfinance_data_gap,False
Electronics & Semiconductors,Semiconductor,United States,NasdaqCM,QUIK,QuickLogic Corporation (NasdaqCM:QUIK),US,9408273.0,True,,-1.02283,-0.49225,0.168,NOT-PROFITABLE,QUIK,,True
Electronics & Semiconductors,Electronics (General),United States,NasdaqGM,RFIL,"RF Industries, Ltd. (NasdaqGM:RFIL)",US,4572602.0,True,,0.016970001,0.03924,0.094,PROFITABLE,RFIL,,False
Electronics & Semiconductors,Electronics (General),United States,NYSE,RAL,Ralliant Corporation (NYSE:RAL),US,107011743.0,True,,-0.56386,-0.53898996,0.128,NOT-PROFITABLE,RAL,,True
Electronics & Semiconductors,Semiconductor,United States,NasdaqGS,RMBS,Rambus Inc. (NasdaqGS:RMBS),US,405735122.0,True,,0.3169,0.17789,0.204,PROFITABLE,RMBS,,True
Electronics & Semiconductors,Electronics (General),United States,NasdaqCM,RCAT,"Red Cat Holdings, Inc. (NasdaqCM:RCAT)",US,138853449.0,False,,-1.36265,-0.34402,5.272,NOT-PROFITABLE,RCAT,,True
Electronics & Semiconductors,Electronics (General),United States,NasdaqCM,REFR,Research Frontiers Incorporated (NasdaqCM:REFR),US,20227.0,False,,0.0,-1.13697,-0.756,NOT-PROFITABLE,REFR,,False
Electronics & Semiconductors,Telecom. Equipment,United States,NasdaqGS,RBBN,Ribbon Communications Inc. (NasdaqGS:RBBN),US,2278661.0,False,,0.019550001,0.04088,-0.128,PROFITABLE,RBBN,,False
Electronics & Semiconductors,Semiconductor,United States,NasdaqCM,RGTI,"Rigetti Computing, Inc. (NasdaqCM:RGTI)",US,891590403.0,False,,0.0,-0.43765,1.853,NOT-PROFITABLE,RGTI,,True
Electronics & Semiconductors,Electronics (General),United States,NYSE,ROG,Rogers Corporation (NYSE:ROG),US,48183164.0,True,,0.03749,0.02596,0.069,PROFITABLE,ROG,,False
Electronics & Semiconductors,Semiconductor Equip,United States,OTCPK,RBCN,"Rubicon Technology, Inc. (OTCPK:RBCN)",US,,,,0.26066,0.05639,-0.209,PROFITABLE,RBCN,,False
Electronics & Semiconductors,Semiconductor Equip,United States,OTCPK,SCIA,"SCI Engineered Materials, Inc. (OTCPK:SCIA)",US,34225.0,True,,0.089700006,0.18495001,1.628,PROFITABLE,SCIA,,True
Electronics & Semiconductors,Electronics (General),United States,NasdaqCM,SOBR,"SOBR Safe, Inc. (NasdaqCM:SOBR)",US,116106.0,False,,0.0,-1.3191099,-0.088,NOT-PROFITABLE,SOBR,,False
Electronics & Semiconductors,Semiconductor,United States,OTCPK,SPIE.F,"SPI Energy Co., Ltd. (OTCPK:SPIE.F)",US,,,,,,,UNVERIFIED,SPIE.F,yfinance_data_gap,False
Electronics & Semiconductors,Computers/Peripherals,United States,OTCPK,SPYR,"SPYR, Inc. (OTCPK:SPYR)",US,,,,0.0,,,UNVERIFIED,SPYR,yfinance_data_gap,False
Electronics & Semiconductors,Electronics (General),United States,NasdaqGS,SANM,Sanmina Corporation (NasdaqGS:SANM),US,210167727.0,True,,0.02414,0.12488,0.697,PROFITABLE,SANM,,True
Electronics & Semiconductors,Electronics (General),United States,OTCPK,SATT,Sativus Tech Corp. (OTCPK:SATT),US,,False,,0.0,,,UNVERIFIED,SATT,yfinance_data_gap,False
Electronics & Semiconductors,Electronics (General),United States,NasdaqGM,STAI,ScanTech AI Systems Inc. (NasdaqGM:STAI),US,3518.0,False,,0.0,,,UNVERIFIED,STAI,yfinance_data_gap,False
Electronics & Semiconductors,Electronics (General),United States,OTCPK,SMIT,"Schmitt Industries, Inc. (OTCPK:SMIT)",US,,,,-0.33192003,-1.6955701,,NOT-PROFITABLE,SMIT,,False
Electronics & Semiconductors,Semiconductor,United States,NasdaqGS,SMTC,Semtech Corporation (NasdaqGS:SMTC),US,561312236.0,True,,-0.03042,-0.05806,0.159,NOT-PROFITABLE,SMTC,,True
Electronics & Semiconductors,Electronics (General),United States,OTCPK,SKVY,Sentry Technology Corp. (OTCPK:SKVY),US,,,,-0.10394,,-0.109,UNVERIFIED,SKVY,yfinance_data_gap,False
Electronics & Semiconductors,Semiconductor,United States,NasdaqGM,SITM,SiTime Corporation (NasdaqGM:SITM),US,360945413.0,True,,0.03012,0.013259999,1.265,PROFITABLE,SITM,,True
Electronics & Semiconductors,Electronics (General),United States,OTCPK,SIGL,"Signal Advance, Inc. (OTCPK:SIGL)",US,,,,0.0,-0.28402,,NOT-PROFITABLE,SIGL,,False
Electronics & Semiconductors,Semiconductor,United States,NasdaqGS,SLAB,Silicon Laboratories Inc. (NasdaqGS:SLAB),US,80520413.0,True,,-0.061339997,-0.04646,0.201,NOT-PROFITABLE,SLAB,,True
Electronics & Semiconductors,Semiconductor,United States,NasdaqCM,SKYT,"SkyWater Technology, Inc. (NasdaqCM:SKYT)",US,25745185.0,True,,0.184,1.028,1.648,PROFITABLE,SKYT,,True
Electronics & Semiconductors,Semiconductor,United States,NasdaqGS,SWKS,"Skyworks Solutions, Inc. (NasdaqGS:SWKS)",US,394221449.0,True,,0.072270006,0.05094,-0.031,PROFITABLE,SWKS,,False
Electronics & Semiconductors,Electronics (General),United States,NYSE,SMRT,"SmartRent, Inc. (NYSE:SMRT)",US,1615850.0,False,,-0.12965,-0.0845,0.04,NOT-PROFITABLE,SMRT,,False
Electronics & Semiconductors,Computers/Peripherals,United States,NasdaqCM,SCKT,"Socket Mobile, Inc. (NasdaqCM:SCKT)",US,177288.0,False,,-1.0749199,-1.55715,-0.25,NOT-PROFITABLE,SCKT,,False
Electronics & Semiconductors,Semiconductor,United States,OTCPK,SOEN,Solar Enertech Corp. (OTCPK:SOEN),US,,,,-0.30276,-0.87431,-0.864,NOT-PROFITABLE,SOEN,,False
Electronics & Semiconductors,Semiconductor,United States,OTCPK,WNDW,"SolarWindow Technologies, Inc. (OTCPK:WNDW)",US,3760.0,False,,0.0,-0.61517,,NOT-PROFITABLE,WNDW,,False
Electronics & Semiconductors,Semiconductor,United States,OTCPK,SODI,"Solitron Devices, Inc. (OTCPK:SODI)",US,48800.0,True,,0.10824,0.11096,1.013,PROFITABLE,SODI,,True
Electronics & Semiconductors,Computers/Peripherals,United States,NasdaqCM,SONM,"Sonim Technologies, Inc. (NasdaqCM:SONM)",US,80115.0,False,,0.0,,,UNVERIFIED,SONM,yfinance_data_gap,False
Electronics & Semiconductors,Electronics (General),United States,NasdaqCM,SOTK,Sono-Tek Corporation (NasdaqCM:SOTK),US,197283.0,True,,0.09618,0.10604999,0.103,PROFITABLE,SOTK,,True
Electronics & Semiconductors,Electronics (Consumer & Office),United States,NasdaqGS,SONO,"Sonos, Inc. (NasdaqGS:SONO)",US,28370620.0,False,,0.03818,0.14175999,0.088,PROFITABLE,SONO,,False
Electronics & Semiconductors,Electronics (General),United States,AIM,SPSY,Spectra Systems Corporation (AIM:SPSY),US,,,,,,,UNVERIFIED,SPSY,yfinance_data_gap,False
Electronics & Semiconductors,Semiconductor,United States,OTCPK,SNPW,Sun Pacific Holding Corp. (OTCPK:SNPW),US,,False,,0.0,,,UNVERIFIED,SNPW,yfinance_data_gap,False
Electronics & Semiconductors,Semiconductor Equip,United States,OTCPK,HYSR,"SunHydrogen, Inc. (OTCPK:HYSR)",US,177291.0,False,,0.0,-0.15588,,NOT-PROFITABLE,HYSR,,False
Electronics & Semiconductors,Semiconductor,United States,OTCPK,SNRS,"Sunrise Consulting Group, Inc. (OTCPK:SNRS)",US,,,,0.0,,,UNVERIFIED,SNRS,yfinance_data_gap,False
Electronics & Semiconductors,Computers/Peripherals,United States,NasdaqGS,SMCI,"Super Micro Computer, Inc. (NasdaqGS:SMCI)",US,2073011701.0,False,,0.03701,0.17877,1.227,PROFITABLE,SMCI,,True
Electronics & Semiconductors,Semiconductor,United States,NasdaqGS,SYNA,Synaptics Incorporated (NasdaqGS:SYNA),US,107149154.0,True,,-0.40995997,-0.42229998,0.089,NOT-PROFITABLE,SYNA,,False
Electronics & Semiconductors,Electronics (General),United States,NasdaqCM,OPTX,"Syntec Optics Holdings, Inc. (NasdaqCM:OPTX)",US,11769947.0,True,,-0.08257,-0.1164,0.261,NOT-PROFITABLE,OPTX,,True
Electronics & Semiconductors,Electronics (General),United States,NasdaqGS,TTMI,"TTM Technologies, Inc. (NasdaqGS:TTMI)",US,415346612.0,True,,0.07011,0.13260001,0.374,PROFITABLE,TTMI,,True
Electronics & Semiconductors,Electronics (General),United States,NYSE,TDY,Teledyne Technologies Incorporated (NYSE:TDY),US,186175509.0,True,,0.15292,0.09154,0.098,PROFITABLE,TDY,,False
Electronics & Semiconductors,Telecom. Equipment,United States,OTCPK,TKOI,"Telkonet, Inc. (OTCPK:TKOI)",US,,,,-0.15213001,-0.46664003,0.402,NOT-PROFITABLE,TKOI,,True
Electronics & Semiconductors,Semiconductor Equip,United States,NasdaqGS,TER,"Teradyne, Inc. (NasdaqGS:TER)",US,1600961179.0,True,,0.25766,0.36465,1.039,PROFITABLE,TER,,True
Electronics & Semiconductors,Semiconductor,United States,NasdaqGS,TXN,Texas Instruments Incorporated (NasdaqGS:TXN),US,2697146647.0,True,,0.31111,0.35176,0.228,PROFITABLE,TXN,,True
Electronics & Semiconductors,Electronics (General),United States,NYSEAM,LGL,"The LGL Group, Inc. (NYSEAM:LGL)",US,148000.0,True,,0.01661,0.00312,0.182,PROFITABLE,LGL,,True
Electronics & Semiconductors,Electronics (General),United States,OTCPK,TRCK,"Track Group, Inc. (OTCPK:TRCK)",US,,True,,0.01234,,0.071,UNVERIFIED,TRCK,yfinance_data_gap,False
Electronics & Semiconductors,Electronics (General),United States,OTCPK,TNLX,Trans-Lux Corporation (OTCPK:TNLX),US,,,,-0.27049,,-0.357,UNVERIFIED,TNLX,yfinance_data_gap,False
Electronics & Semiconductors,Computers/Peripherals,United States,NasdaqGM,TACT,TransAct Technologies Incorporated (NasdaqGM:TACT),US,370028.0,True,,-0.009330001,-0.01559,0.104,NOT-PROFITABLE,TACT,,True
Electronics & Semiconductors,Electronics (General),United States,NasdaqGS,TRMB,Trimble Inc. (NasdaqGS:TRMB),US,162463063.0,False,,0.12375,0.08252,0.118,PROFITABLE,TRMB,,True
Electronics & Semiconductors,Semiconductor Equip,United States,NYSEAM,TRT,Trio-Tech International (NYSEAM:TRT),US,9151796.0,True,,0.00596,0.01654,1.236,PROFITABLE,TRT,,True
Electronics & Semiconductors,Computers/Peripherals,United States,NasdaqGM,TBCH,Turtle Beach Corporation (NasdaqGM:TBCH),US,4996499.0,False,,-0.010720001,-0.032309998,-0.007,NOT-PROFITABLE,TBCH,,False
